video_id,channel_id,title,published_at,age_days,views_per_day,engagement_rate,likes_per_1k,comments_per_1k,views_per_min,title_len,emoji_cnt,question_mark_flag,duration_sec,is_short,weekday,hour,topic_primary,topic_secondary,views_per_sub
sIPpzXk1bHQ,UCh9nVJoWXmFb7sLApWGcLPQ,Mean vs. Median,2024-09-18 12:30:47+00:00,344.1045568187731,57.91553644114005,0.0342716644086507,33.820061217321495,0.4516031913292187,28470.0,15,0,False,42,True,2,12,general/data,none,0.0145467153284671
4d8yQlICQp8,UCh9nVJoWXmFb7sLApWGcLPQ,3rd Codebasics Day!,2024-09-17 12:30:07+00:00,345.10501978173613,9.229074679975312,0.0681318681318681,66.56200941915228,1.5698587127158556,3538.8888888888887,19,0,False,54,True,1,12,general/data,none,0.0023248175182481
xEOU7hdhqOI,UCh9nVJoWXmFb7sLApWGcLPQ,What is an ATS resume?,2024-09-16 12:30:47+00:00,346.1045568187731,22.004911088148088,0.0470063025210084,46.48109243697479,0.5252100840336135,11424.0,22,0,True,40,True,0,12,career/interview,none,0.0055591240875912
BGwhpJrHFkA,UCh9nVJoWXmFb7sLApWGcLPQ,How much statistics is needed for a data analyst role?,2024-09-13 12:30:16+00:00,349.10491561506944,196.9064224686979,0.0247886996115855,24.555941868753727,0.2327577428317888,171852.5,54,0,True,24,True,4,12,statistics,none,0.0501759124087591
aV10vfOr3-k,UCh9nVJoWXmFb7sLApWGcLPQ,Top 5 commonly used BI Visuals,2024-09-12 12:30:02+00:00,350.1050776521065,11.00812369202384,0.0666839647119875,66.16502335236119,0.5189413596263622,3790.819672131148,30,0,False,61,False,3,12,general/data,none,0.0028131386861313
MOCF6W6WXzU,UCh9nVJoWXmFb7sLApWGcLPQ,What is a portfolio website?,2024-09-11 12:30:27+00:00,351.1047883002546,278.9167315948251,0.0263864636624493,26.29456034473956,0.0919033177097693,146893.5,28,0,True,40,True,2,12,career/interview,none,0.0714810218978102
yz64p4uDBmI,UCh9nVJoWXmFb7sLApWGcLPQ,Data Science Roadmap 2024.,2024-09-10 13:40:01+00:00,352.0564781150694,128.3487247328282,0.0410304076483866,40.720577169919885,0.3098304784667817,54223.2,26,0,False,50,True,1,13,career/interview,none,0.0329824817518248
OES5owCY2y8,UCh9nVJoWXmFb7sLApWGcLPQ,The secret of the top 1% Data Analysts!,2024-09-09 12:30:17+00:00,353.10490404099534,23.100783666977833,0.0627681745739855,61.05185730047812,1.716317273507417,17479.285714285714,39,0,False,28,True,0,12,general/data,none,0.0059540145985401
1_XrxMcbVYI,UCh9nVJoWXmFb7sLApWGcLPQ,Importance of Unguided Projects,2024-09-05 12:30:04+00:00,357.10505450395834,11.203985912654312,0.081979505123719,80.97975506123468,0.999750062484379,6001.5,31,0,False,40,True,3,12,projects/case,tutorial/guide,0.0029204379562043
RYld2QoSPB8,UCh9nVJoWXmFb7sLApWGcLPQ,Number of Projects on a Data Analyst Resume.,2024-09-03 16:30:04+00:00,358.93838783729166,23.85367597929144,0.0475356225181032,47.41882737678112,0.1167951413221209,10930.212765957447,44,0,False,47,True,1,16,career/interview,projects/case,0.0062496350364963
x2FgUqw_rTs,UCh9nVJoWXmFb7sLApWGcLPQ,Data visualization tip of the day,2024-09-02 12:30:49+00:00,360.104533670625,35.442486296698135,0.0542975789391209,53.82747003055708,0.4701089085638172,27349.285714285714,33,0,False,28,True,0,12,data viz,none,0.0093160583941605
h4lMki73g0w,UCh9nVJoWXmFb7sLApWGcLPQ,Codebasics Unfiltered | Roundtable with 11 Industry Experts: Reality of Data Analyst Career in 2024,2024-08-31 15:39:37+00:00,361.9734225595139,142.05186567681207,0.0340730080320504,32.186545829362686,1.8864622026877225,439.1658362989324,99,0,False,7025,False,5,15,career/interview,none,0.0375321167883211
CO4E_9V6li0,UCh9nVJoWXmFb7sLApWGcLPQ,Gen AI Project Using Llama3.1 | End to End Gen AI Project,2024-08-30 13:30:08+00:00,363.06334154099534,784.469174968579,0.0223902082777411,21.424659073353652,0.9655492043874556,6972.1419828641365,57,0,False,2451,False,4,13,ml,deep learning,0.2078919708029197
qFg3eIlgkqg,UCh9nVJoWXmFb7sLApWGcLPQ,Where can I get free projects to practice?,2024-08-29 12:30:50+00:00,364.1045220965509,23.202128749611667,0.069247159090909,68.77367424242424,0.4734848484848485,14080.0,42,0,True,36,True,3,12,projects/case,none,0.0061664233576642
qPN_XZcJf_s,UCtYLUTtgS3k1Fg4y5tAhLbw,"Reinforcement Learning with Human Feedback (RLHF), Clearly Explained!!!",2025-05-05 04:01:03+00:00,115.45853830025462,258.2139046526822,0.0343474323281789,30.75839398919934,3.5890383389796394,1653.216266173752,71,0,False,1082,False,0,4,ml,genai/llm,0.0201439189189189
DVGmsnxB2UQ,UCtYLUTtgS3k1Fg4y5tAhLbw,Reinforcement Learning with Neural Networks: Mathematical Details,2025-04-14 04:00:27+00:00,136.45895496692128,148.18375243238327,0.0305128331932149,27.496167350773945,3.0166658424410264,808.3011325782812,65,0,False,1501,False,0,4,ml,deep learning,0.0136628378378378
9hbQieQh7-o,UCtYLUTtgS3k1Fg4y5tAhLbw,Reinforcement Learning with Neural Networks: Essential Concepts,2025-04-07 04:00:17+00:00,143.45907070766202,207.9478129395599,0.0328841512469831,29.90077768838831,2.983373558594798,1243.0,63,0,False,1440,False,0,4,ml,deep learning,0.0201567567567567
Z-T0iJEXiwM,UCtYLUTtgS3k1Fg4y5tAhLbw,Reinforcement Learning: Essential Concepts,2025-03-31 04:00:25+00:00,150.45897811506944,348.3275019980406,0.0415768284073346,38.56207903222729,3.014749375107329,2876.980786825252,42,0,False,1093,False,0,4,ml,statistics,0.0354114864864864
_kstkMF-lQQ,UCtYLUTtgS3k1Fg4y5tAhLbw,StatQuest on DeepLearning.AI!!! Check out my short course on attention!,2025-02-12 14:20:19+00:00,197.02849200395832,89.74844105107776,0.0503873777074025,47.10739127976022,3.2799864276423687,17683.0,71,0,False,60,True,2,14,ml,statistics,0.0119479729729729
fivdgj5w0K0,UCtYLUTtgS3k1Fg4y5tAhLbw,StatQuest with Josh Starmer is live!,2025-02-06 19:12:02+00:00,202.8259109854398,39.38352827402527,0.0257886830245368,22.658988482724087,3.129694541812719,133.31849791376914,36,0,False,3595,False,3,19,ml,statistics,0.0053972972972972
GDN649X_acE,UCtYLUTtgS3k1Fg4y5tAhLbw,"Encoder-Only Transformers (like BERT) for RAG, Clearly Explained!!!",2024-11-18 05:00:11+00:00,283.4174734854398,210.5586478706147,0.0322240096521214,29.576379113881625,2.647630538239828,3163.0388692579504,67,0,False,1132,False,0,5,ml,deep learning,0.0403216216216216
qJrmQe8TOTw,UCtYLUTtgS3k1Fg4y5tAhLbw,Luis Serrano + Josh  Starmer Q&amp;A Livestream!!!,2024-10-10 04:04:08+00:00,322.4563970965509,15.890520535915297,0.0249804839968774,22.63856362217018,2.34192037470726,93.87480916030532,50,0,False,3275,False,3,4,sql,ml,0.0034621621621621
DkmfIQRDyXc,UCtYLUTtgS3k1Fg4y5tAhLbw,Human Stories in AI: Nana Janashia@TechWorld With Nana,2024-09-09 04:00:17+00:00,353.459070707662,23.009736272199447,0.0232386573220213,19.795893274314523,3.442764047706873,337.00276243093924,54,0,False,1448,False,0,4,ml,statistics,0.0054952702702702
0QOm7Sn5uwQ,UCtYLUTtgS3k1Fg4y5tAhLbw,A few more lessons from my Pop!,2024-09-04 04:00:00+00:00,358.4592674669213,22.01923821296758,0.0502977321677435,43.58292157608007,6.7148105916634995,1691.357142857143,31,0,False,280,False,2,4,ml,statistics,0.0053331081081081
itRV2jEtV8Q,UCYO_jab_esuFRV4b17AJtAw,Simulating Phase Change | Guest video by Vilas Winstein,2025-08-28 14:00:47+00:00,1.0,9625.0,0.1033766233766233,98.28571428571428,5.090909090909091,234.4701583434836,55,0,False,2463,False,3,14,general/data,none,0.001266447368421
j5h9dBtWZXM,UCYO_jab_esuFRV4b17AJtAw,How AI connects text and images,2025-08-21 18:24:11+00:00,6.859140152106481,5448.496337915306,0.0355613828534731,34.999464839987155,0.5619180134860323,21770.097087378643,31,0,False,103,False,3,18,general/data,none,0.0049173684210526
4NlrfOl0l8U,UCYO_jab_esuFRV4b17AJtAw,The AI that solved IMO Geometry Problems | Guest video by @Aleph0,2025-08-17 13:02:50+00:00,11.082299874328704,29051.370532373552,0.062359452844488,59.349724807116495,3.0097280373715667,21951.545454545456,65,0,False,880,False,6,13,general/data,none,0.0423626315789473
iv-5mZ_9CPY,UCYO_jab_esuFRV4b17AJtAw,How AI image generation draws from physics | Guest video by  @WelchLabsVideo,2025-07-25 12:14:11+00:00,34.11608459655093,27163.433640145468,0.0447054634135813,43.16452827745465,1.540935136126728,24822.589285714283,76,0,False,2240,False,4,12,cloud/mlops,none,0.1219355263157894
3foYyPDp0Ho,UCYO_jab_esuFRV4b17AJtAw,"Summer of Math Exposition #4 | Teachers, I&#39;d love to hear from you",2025-05-05 15:00:08+00:00,115.00084154099537,1192.095624370971,0.0465016193505091,43.656814402007406,2.844804948501736,24121.759530791787,70,0,False,341,False,0,15,general/data,none,0.0180384210526315
Dlsa9EBKDGI,UCYO_jab_esuFRV4b17AJtAw,Where my explanation of Grover’s algorithm failed,2025-05-04 11:45:24+00:00,116.13607302247684,4380.146381405097,0.0489981187081402,45.33972356608013,3.6583951420601424,31049.42014242116,49,0,False,983,False,6,11,general/data,none,0.0669332894736842
RQWpF2Gb-gU,UCYO_jab_esuFRV4b17AJtAw,But what is quantum computing?  (Grover&#39;s Algorithm),2025-04-30 12:32:19+00:00,120.10349200395832,17234.20331468615,0.0357487941376538,34.28542993630573,1.4633642013480923,56094.52574525745,56,0,True,2214,False,2,12,general/data,none,0.2723536842105263
XX8mjBXBqz8,UCYO_jab_esuFRV4b17AJtAw,Testing your intuition for quantum computing,2025-04-30 12:32:13+00:00,120.10356144840276,9624.477293261583,0.0279479624269205,27.628740049172357,0.3192223777482105,686693.4653465346,44,0,False,101,False,2,12,general/data,none,0.1520965789473684
aQwEJKWATlE,UCYO_jab_esuFRV4b17AJtAw,How to measure nearby galaxies,2025-04-20 19:36:10+00:00,129.80915172618054,1224.4206042981482,0.0257265274535834,25.405653670229835,0.3208737833535715,151372.38095238095,30,0,False,63,False,6,19,general/data,none,0.0209132894736842
aw-8BhCilj0,UCYO_jab_esuFRV4b17AJtAw,Measuring the distance to Venus without radar,2025-04-08 13:45:00+00:00,142.0530174669213,2779.518570184142,0.0488629542674355,48.24244818774234,0.6205060796932421,168016.59574468085,45,0,False,141,False,1,13,general/data,none,0.0519525
M6LUPYsjods,UCYO_jab_esuFRV4b17AJtAw,Measuring the speed of light using Jupiter&#39;s moons,2025-04-07 15:57:13+00:00,142.96120033729167,15953.02777690154,0.0425582198868399,42.156144000168375,0.4020758866716009,1303236.5714285714,54,0,False,105,False,0,15,general/data,none,0.3000873684210526
mHya9J9pkq4,UCYO_jab_esuFRV4b17AJtAw,The tragic tale of Guillaume Le Gentil,2025-03-27 16:01:04+00:00,153.95852672618054,1782.681387229256,0.0446624085929045,43.94463289598811,0.7177756969164794,294063.21428571426,38,0,False,56,True,3,16,genai/llm,none,0.0361130263157894
C8baNzpnZ7o,UCYO_jab_esuFRV4b17AJtAw,Zooming out by powers of 10,2025-03-26 18:37:29+00:00,154.84990404099537,17006.197170795953,0.0600491834155588,59.216422217901666,0.8327611976571804,1612290.612244898,27,0,False,98,False,2,18,general/data,none,0.3465010526315789
6dTyOl1fmDo,UCYO_jab_esuFRV4b17AJtAw,Why colliding blocks compute pi,2025-03-13 15:36:52+00:00,167.97533228173612,20897.91966663475,0.026843306977824,26.10975875521852,0.7335482226055348,134409.76388002554,31,0,False,1567,False,3,15,general/data,none,0.4618861842105263
TZAC0WFemvE,UCYO_jab_esuFRV4b17AJtAw,When being beautifully wrong leads to discovery,2025-02-28 15:00:44+00:00,181.0004248743287,12966.809341080583,0.0608466645476476,60.509212193619256,0.3374523540284227,2308522.62295082,47,0,False,61,False,4,15,general/data,none,0.3088155263157894
YP1mMXRCnaI,UCYO_jab_esuFRV4b17AJtAw,Why the ancient Greeks rejected heliocentrism,2025-02-27 15:00:48+00:00,182.0003785780324,7145.682938469302,0.073493848984673,71.9859871112796,1.5078618733934273,736141.6981132076,45,0,False,106,False,3,15,sql,none,0.1711206578947368
gzbFNnTCkqQ,UCYO_jab_esuFRV4b17AJtAw,How to estimate the distance to the sun,2025-02-26 15:01:03+00:00,183.0002049669213,7470.079064922908,0.0560091761239361,55.274735081849215,0.7344410420869829,891538.6956521738,39,0,False,92,False,2,15,general/data,none,0.1798718421052631
drmphB3rdHY,UCYO_jab_esuFRV4b17AJtAw,How Aristarchus deduced the distance to the moon,2025-02-25 15:00:57+00:00,184.00027441136572,669.3142191987555,0.061134839306884,60.241648667521964,0.8931906393620995,139419.62264150943,48,0,False,53,True,1,15,general/data,none,0.0162044736842105
hFMaT9oRbs4,UCYO_jab_esuFRV4b17AJtAw,Terence Tao continuing history’s cleverest cosmological measurements,2025-02-23 14:54:42+00:00,186.00461468914352,5195.709803303106,0.0483140975097938,46.445356395626774,1.868741114167044,37775.60912052118,68,0,False,1535,False,6,14,general/data,none,0.1271613157894736
9s0srZneJ38,UCYO_jab_esuFRV4b17AJtAw,How Earth&#39;s size was computed by Eratosthenes,2025-02-12 15:00:17+00:00,197.0007373743287,1361.40607174676,0.0404999291568169,39.47829588587536,1.0216332709416178,126707.71653543306,49,0,False,127,False,2,15,general/data,none,0.0352892105263157
YdOXS_9_P4U,UCYO_jab_esuFRV4b17AJtAw,Terence Tao on the cosmic distance ladder,2025-02-08 13:35:15+00:00,201.0597883002546,15025.684775358804,0.0380280305495321,36.84963660118085,1.178393948351258,105816.49737302976,41,0,False,1713,False,5,13,general/data,none,0.3975080263157894
uT4-WVa-YfU,UCYO_jab_esuFRV4b17AJtAw,Measuring the earth with Terence Tao,2025-02-08 13:35:06+00:00,201.0598924669213,1895.0671629484057,0.0571541800735915,56.11749452787503,1.0366855457165205,278796.5853658537,36,0,False,82,False,5,13,general/data,none,0.0501344736842105
K-pGGb0f3tc,UCYO_jab_esuFRV4b17AJtAw,The topology of two-note chords,2025-01-30 15:00:25+00:00,210.0006447817361,5209.29352925083,0.0626634550781339,62.114072333871135,0.5493827442627895,533636.5853658537,31,0,False,123,False,3,15,general/data,none,0.143941447368421
0TdBP9m4R74,UCYO_jab_esuFRV4b17AJtAw,The barber pole optical mystery,2025-01-06 15:37:38+00:00,233.9747998743287,3807.50833200197,0.0608198136409608,60.21029094325602,0.6095226977048047,296953.6666666667,31,0,False,180,False,0,15,general/data,none,0.1172185526315789
zxOK2vKVfQM,UCYO_jab_esuFRV4b17AJtAw,Monge&#39;s Theorem,2024-12-29 16:00:54+00:00,241.9586424669213,8781.15358202371,0.0501370561911557,49.9205525924894,0.2165035986663378,2160687.4576271186,19,0,False,59,True,6,16,general/data,none,0.2795626315789474
DgMhayP2NPU,UCYO_jab_esuFRV4b17AJtAw,Thinking through double slits,2024-12-26 16:48:04+00:00,244.92588783729167,2401.314149326321,0.0577511629804945,57.20877880247014,0.5423841780244294,323748.99082568806,29,0,False,109,False,3,16,sql,none,0.0773873684210526
LuVUnd0C07U,UCYO_jab_esuFRV4b17AJtAw,The inscribed square problem,2024-12-24 18:46:12+00:00,246.8438508002546,15677.37250676535,0.0484022302598309,48.17560725017914,0.2266230096517628,4003306.5517241377,28,0,False,58,True,1,18,general/data,none,0.5091925
IQqtsm-bBRU,UCYO_jab_esuFRV4b17AJtAw,This open problem taught me what topology is,2024-12-24 17:50:32+00:00,246.88250820766203,7398.701565619102,0.0366246763129513,35.43777817925008,1.186898133701228,66583.59659781288,44,0,False,1646,False,1,17,general/data,none,0.2403434210526315
y9BK--OxZpY,UCYO_jab_esuFRV4b17AJtAw,The meaning within the Mandelbrot set,2024-11-24 17:00:57+00:00,276.9169410780324,2294.1247203109324,0.0723048976674925,71.84053695839013,0.4643607091024143,363018.28571428574,37,0,False,105,False,6,17,general/data,none,0.0835897368421052
LPZh9BOjkQs,UCYO_jab_esuFRV4b17AJtAw,Large Language Models explained briefly,2024-11-20 15:07:15+00:00,280.9958994113657,12909.782696470447,0.034520382093265,34.04513622795923,0.4752458653058389,455346.7782426778,39,0,False,478,False,2,15,general/data,none,0.4773152631578947
qSn8dVI9V5I,UCYO_jab_esuFRV4b17AJtAw,The scale of training LLMs,2024-11-20 15:07:29+00:00,280.9957373743287,1293.720692694079,0.0556350232442989,54.45217726184909,1.1828459824498665,681618.75,26,0,False,32,True,2,15,deep learning,none,0.0478328947368421
nAT-MCsJeik,UCYO_jab_esuFRV4b17AJtAw,This puzzle is trickier than it seems,2024-11-19 19:06:45+00:00,281.8295799669213,4621.214707671436,0.0576315173200142,57.10249194752744,0.5290253724868416,744225.7142857143,37,0,False,105,False,1,19,general/data,none,0.1713677631578947
EPDZTLavmcg,UCYO_jab_esuFRV4b17AJtAw,Sphere surface area proof sketch,2024-11-17 16:00:10+00:00,283.95915172618055,5241.718715356935,0.0650596533000455,64.768743525074,0.2909097749715473,1050659.294117647,32,0,False,85,False,6,16,general/data,none,0.1958465789473684
LOulCFdVOGY,UCYO_jab_esuFRV4b17AJtAw,Newton’s Fractal is beautiful,2024-11-16 16:53:52+00:00,284.9218600595139,696.4927154362568,0.0697822077542505,69.15231347570624,0.6298942785442891,66148.66666666667,29,0,False,180,False,5,16,general/data,none,0.0261113157894736
JNVZK4ofW-Y,UCYO_jab_esuFRV4b17AJtAw,The Triangle Of Power,2024-11-15 15:58:23+00:00,285.96039015210647,1792.132818560658,0.0826277759674054,81.32625922232911,1.3015167450763836,209175.1020408163,21,0,False,147,False,4,15,general/data,none,0.067431447368421
0W243LGSJFU,UCYO_jab_esuFRV4b17AJtAw,The twirling tiles puzzle,2024-11-13 18:01:06+00:00,287.87517024469906,828.7098876822738,0.046905455536227,46.51562467252111,0.3898308637059082,238565.0,25,0,False,60,True,2,18,general/data,none,0.0313901315789473
Pny70rNPJLk,UCYO_jab_esuFRV4b17AJtAw,A bizarre probability fact,2024-11-12 23:09:05+00:00,288.66129292988427,5170.627432762668,0.0745249772203462,73.86838720051456,0.6565900198316985,529902.9585798816,26,0,False,169,False,1,23,statistics,none,0.1963894736842105
piJkuavhV50,UCYO_jab_esuFRV4b17AJtAw,Five puzzles for thinking outside the box,2024-11-08 13:34:50+00:00,293.0600776521065,5309.351626689627,0.0394123495541977,37.865393625410434,1.546955928787327,52389.19191919192,41,0,False,1782,False,4,13,general/data,none,0.204731447368421
KHEtJUlpqcg,UCYO_jab_esuFRV4b17AJtAw,LLMs are next-word predictors,2024-11-04 15:24:37+00:00,296.9838392261806,631.4754381539681,0.0596625750514562,58.942720941889114,0.7198541095671277,229638.3673469388,29,0,False,49,True,0,15,deep learning,none,0.0246760526315789
rbu7Zu5X1zI,UCYO_jab_esuFRV4b17AJtAw,How I animate 3Blue1Brown | A Manim demo with Ben Sparks,2024-10-12 13:00:39+00:00,320.0838160780324,6808.597906333099,0.0362121797513171,35.235729277270636,0.9764504740465154,40595.87705681466,56,0,False,3221,False,5,13,spark/databricks,none,0.2867528947368421
W3-kpRz-e1Q,UCYO_jab_esuFRV4b17AJtAw,Hologram preview,2024-10-11 14:00:27+00:00,321.0422883002546,189.4392178737525,0.0614456246505968,60.67282712354895,0.7727975270479134,62915.1724137931,16,0,False,58,True,4,14,general/data,none,0.0080023684210526
DnjATyPuFFk,UCYO_jab_esuFRV4b17AJtAw,Holograms are wild (full video linked above),2024-10-05 15:35:00+00:00,326.9766285780324,6081.079888330548,0.0600627347713278,59.63776377748418,0.4249709938437042,2169132.0,44,0,False,55,True,5,15,general/data,none,0.2616277631578947
EmKQsSDlaa4,UCYO_jab_esuFRV4b17AJtAw,How are holograms possible?,2024-10-05 15:31:58+00:00,326.9787350595139,15452.277038995746,0.0282759294980016,27.264364285394787,1.011565212606822,108891.50862068964,27,0,True,2784,False,5,15,general/data,none,0.6648113157894737
9-Jl0dxWQs8,UCYO_jab_esuFRV4b17AJtAw,How might LLMs store facts | Deep Learning Chapter 7,2024-08-31 12:11:19+00:00,362.11807533729166,4339.2586756029905,0.0290551153040365,28.230333145805705,0.8247821582308932,69170.5355832722,52,0,False,1363,False,5,12,deep learning,none,0.2067531578947368
EEvewoxv0TA,UCbfYPyITQ-7l4upoX8nvctg,This New Physics Engine Lets Jelly Move Like Humans!,2025-08-28 13:52:57+00:00,1.0,2597.0,0.1621101270696958,148.63303812090874,13.477088948787063,510.8852459016394,52,0,False,305,False,3,13,general/data,none,0.0015458333333333
YvuEKrJhjos,UCbfYPyITQ-7l4upoX8nvctg,DeepMind Just Made The Most Powerful Game AI Engine!,2025-08-17 18:09:02+00:00,10.869660985439817,7820.391097189355,0.1001117581318745,86.26551379330627,13.84624433856832,12655.831265508685,52,0,False,403,False,6,18,tutorial/guide,none,0.0505982142857142
Ab9gJv-lrOw,UCbfYPyITQ-7l4upoX8nvctg,New AI Research Solved The Problem Photoshop Never Could!,2025-08-14 16:10:34+00:00,13.951929503958333,3872.224267236474,0.1000647848218417,93.58630263766774,6.478482184173994,8023.514851485148,57,0,False,404,False,3,16,tutorial/guide,none,0.032157738095238
I1_iXwa-7dA,UCbfYPyITQ-7l4upoX8nvctg,"OpenAI’s New Free AI: The Good, The Bad, The Unexpected!",2025-08-07 10:03:39+00:00,21.206732744699075,2401.9730249457066,0.0590325493737484,53.14303663276925,5.88951274097923,9346.422018348623,56,0,False,327,False,3,10,sql,genai/llm,0.030320238095238
ecRFKfNy-Ms,UCbfYPyITQ-7l4upoX8nvctg,New Game AI Turns Photos Into Playable Worlds!  | Celebrating 10 Years Of Papers! 🎂,2025-08-05 17:32:01+00:00,22.895367003958334,3643.051451657429,0.0765624812670095,65.22077953218478,11.341701734824778,13711.068493150686,83,1,False,365,False,1,17,tutorial/guide,none,0.0496482142857142
4X5T2eeG7iw,UCbfYPyITQ-7l4upoX8nvctg,The Forgotten Research That Fixed The Worst Physics Bug!,2025-08-03 16:35:14+00:00,24.934799874328704,6554.093107771523,0.1081413492427719,101.24521951965733,6.896129723114578,28924.778761061945,56,0,False,339,False,6,16,tutorial/guide,none,0.0972767857142857
vyOUX-uB_PQ,UCbfYPyITQ-7l4upoX8nvctg,This AI Learns Faster Than Anything We’ve Seen!,2025-07-26 17:42:25+00:00,32.88814478173611,4875.160975606001,0.0891071818380266,76.3339258427667,12.773255995259923,22320.41763341067,47,0,False,431,False,5,17,tutorial/guide,none,0.0954375
6CSq2CuGBD0,UCbfYPyITQ-7l4upoX8nvctg,Blender 4.5 - How A Dream Just Came True!,2025-07-18 14:41:05+00:00,41.01407070766203,4448.887829266663,0.0432461760208695,41.24033386858994,2.00584215227959,29117.074468085106,41,0,False,376,False,4,14,tutorial/guide,none,0.1086113095238095
4bFDPVe6BHs,UCbfYPyITQ-7l4upoX8nvctg,The “Biggest” AI That Came Out Of Nowhere!,2025-07-15 15:06:39+00:00,43.99631607803241,3144.7405677013576,0.0377284850061796,35.80592236027089,1.9225626459087723,34733.97489539749,42,0,False,239,False,1,15,tutorial/guide,none,0.0823553571428571
TzIKbjuSy2A,UCbfYPyITQ-7l4upoX8nvctg,Roblox Solved The Physics Problem That Stumped Everyone!,2025-07-13 18:21:54+00:00,45.86072580025463,6595.098414214821,0.0833212103578702,80.22323908270955,3.0979712751606843,47882.216358839054,56,0,False,379,False,6,18,projects/case,none,0.1800333333333333
AVeQfSab9to,UCbfYPyITQ-7l4upoX8nvctg,NVIDIA’s New AI Cheated At Parkour…And Got Fixed!,2025-07-08 16:22:32+00:00,50.94361931877315,1158.7123331507646,0.0410815023124227,39.42130139422995,1.6602009181927526,8966.430379746836,49,0,False,395,False,1,16,projects/case,none,0.0351363095238095
DFBZ8KEqVXw,UCbfYPyITQ-7l4upoX8nvctg,Unreal Engine 5.6: Outrageously Good!,2025-06-27 17:35:07+00:00,61.89321422618056,1487.1420260004172,0.0357872321932988,33.12546173569163,2.661770457607231,19583.82978723404,37,0,False,282,False,4,17,genai/llm,tutorial/guide,0.0547880952380952
yRk6vGkfpAI,UCbfYPyITQ-7l4upoX8nvctg,NVIDIA’s New AI: Painting With Light!,2025-06-24 14:05:22+00:00,65.03887394840278,811.1917811162481,0.0397657271745105,37.68077484410243,2.084952330408082,8817.66016713092,37,0,False,359,False,1,14,tutorial/guide,none,0.0314041666666666
jZT7yHVgcOo,UCbfYPyITQ-7l4upoX8nvctg,OpenAI’s New AI: Crushing Games! 🎮,2025-06-20 15:18:46+00:00,68.98790172618057,952.0219974319864,0.0342428210359633,31.563080483571365,2.679740552391973,8815.838926174496,34,1,False,447,False,4,15,genai/llm,tutorial/guide,0.0390940476190476
WFG-VGZIwUo,UCbfYPyITQ-7l4upoX8nvctg,NVIDIA’s New AI: Growing Worlds From Nothing!,2025-06-16 17:03:06+00:00,72.91544802247685,713.5113533686649,0.0447084150232576,42.45953946103871,2.2488755622188905,8346.417112299465,45,0,False,374,False,0,17,tutorial/guide,none,0.0309678571428571
q2b_8XpGte0,UCbfYPyITQ-7l4upoX8nvctg,Google’s New Tech: This Isn’t a Photo!,2025-06-12 13:26:03+00:00,77.06617718914352,992.9907358993848,0.0421294723361994,40.286961294200665,1.8425110419987976,11010.93525179856,38,0,False,417,False,3,13,sql,none,0.0455511904761904
76VYzhs-0FE,UCbfYPyITQ-7l4upoX8nvctg,NVIDIA’s New AI: Next Level Games Are Coming!,2025-06-09 13:28:54+00:00,80.06419802247686,868.3406780703958,0.0527451347036232,49.09166750571753,3.653467197905729,9655.972222222224,45,0,False,432,False,0,13,general/data,none,0.0413827380952381
qYJk9l65eJ8,UCbfYPyITQ-7l4upoX8nvctg,"Microsoft’s New AI: Ray Tracing 16,000,000 Images!",2025-06-06 15:08:55+00:00,82.99474200395834,1372.0507739462455,0.0452082583228684,42.248821055034995,2.9594372678334633,18317.372654155497,50,0,False,373,False,4,15,tutorial/guide,none,0.0677815476190476
yKJ0Nv6yEIU,UCbfYPyITQ-7l4upoX8nvctg,"NVIDIA’s New AI: Wow, Video Games Become Reality!",2025-06-02 14:20:28+00:00,87.02838783729167,683.7539046598503,0.0433569724061439,39.99596679326454,3.3610056128793735,8188.899082568807,49,0,False,436,False,0,14,general/data,none,0.035420238095238
ZE0JZYgiaGc,UCbfYPyITQ-7l4upoX8nvctg,NVIDIA’s New AI: Impossible Weather Graphics!,2025-05-26 16:37:27+00:00,93.93326052247686,713.570460848223,0.0443396789401444,42.11672733782897,2.2229516023154505,8108.225806451612,45,0,False,496,False,0,16,tutorial/guide,none,0.039897619047619
Pqx-gSiogjM,UCbfYPyITQ-7l4upoX8nvctg,DeepMind’s Veo3 AI - The New King Is Here!,2025-05-22 12:21:42+00:00,98.11086468914353,860.9647898592729,0.0460163371611222,41.49402154611104,4.522315615011246,13479.255319148937,42,0,False,376,False,3,12,tutorial/guide,none,0.0502797619047619
T0eWBlFhFzc,UCbfYPyITQ-7l4upoX8nvctg,DeepMind’s AlphaEvolve AI: History In The Making!,2025-05-17 12:06:13+00:00,103.12161700395832,1662.8909144570314,0.0410485187777,37.51457895964544,3.5339398180545833,22563.157894736843,49,0,False,456,False,5,12,tutorial/guide,none,0.1020714285714285
g32Candon3A,UCbfYPyITQ-7l4upoX8nvctg,New AI: Impossible Creatures Come Alive!,2025-05-15 17:15:18+00:00,104.90697580025464,398.9057894460668,0.0519738099789715,49.966545593576754,2.007264385394762,5542.781456953642,40,0,False,453,False,3,17,projects/case,livestream/qa,0.0249095238095238
7EA5JM1DI9Y,UCbfYPyITQ-7l4upoX8nvctg,NVIDIA’s New AI: Impossible Video Game Animations!,2025-05-11 14:15:21+00:00,109.0319410780324,1134.970163572852,0.0436209070045576,41.277434786824834,2.343472217732812,17068.689655172413,50,0,False,435,False,6,14,tutorial/guide,none,0.0736595238095238
